Facultad,Carrera,ID_Estudiante,Asignatura,Semestre,Nota,Créditos,Profesor
MATCOM,Matemática,MATCOM-MAT-0048,Metodología de la Investigación,2025-2,4,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0049,Programación,2025-2,2,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0049,Cálculo,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0049,Álgebra,2025-2,4,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0049,Idioma Inglés,2025-2,2,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0049,Educación Física,2025-2,3,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0050,Programación,2025-2,2,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0050,Álgebra,2025-2,4,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0050,Estadística,2025-2,3,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0050,Metodología de la Investigación,2025-2,4,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0050,Educación Física,2025-2,3,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0050,Historia de Cuba,2025-2,4,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0051,Álgebra,2025-2,5,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0051,Estadística,2025-2,4,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0051,Cálculo,2025-2,2,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0051,Idioma Inglés,2025-2,2,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0051,Historia de Cuba,2025-2,3,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0051,Educación Física,2025-2,2,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0052,Cálculo,2025-2,3,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0052,Bases de Datos,2025-2,3,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0052,Programación,2025-2,4,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0052,Filosofía,2025-2,4,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0052,Metodología de la Investigación,2025-2,2,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0052,Historia de Cuba,2025-2,3,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0053,Estadística,2025-2,2,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0053,Cálculo,2025-2,3,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0053,Programación,2025-2,4,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0053,Educación Física,2025-2,2,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0053,Idioma Inglés,2025-2,3,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0053,Filosofía,2025-2,5,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0054,Cálculo,2025-2,4,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0054,Álgebra,2025-2,4,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0054,Estadística,2025-2,2,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0054,Historia de Cuba,2025-2,3,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0054,Filosofía,2025-2,4,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0055,Estadística,2025-2,5,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0055,Bases de Datos,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0055,Cálculo,2025-2,4,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0055,Filosofía,2025-2,5,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0055,Metodología de la Investigación,2025-2,3,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0056,Álgebra,2025-2,5,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0056,Bases de Datos,2025-2,4,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0056,Programación,2025-2,3,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0056,Metodología de la Investigación,2025-2,5,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0056,Educación Física,2025-2,3,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0056,Idioma Inglés,2025-2,3,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0056,Historia de Cuba,2025-2,3,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0057,Cálculo,2025-2,3,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0057,Programación,2025-2,2,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0057,Álgebra,2025-2,2,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0057,Filosofía,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0057,Metodología de la Investigación,2025-2,4,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0057,Historia de Cuba,2025-2,4,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0058,Álgebra,2025-2,5,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0058,Estadística,2025-2,5,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0058,Bases de Datos,2025-2,4,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0058,Educación Física,2025-2,3,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0058,Idioma Inglés,2025-2,5,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0058,Filosofía,2025-2,4,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0059,Cálculo,2025-2,3,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0059,Bases de Datos,2025-2,2,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0059,Programación,2025-2,4,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0059,Historia de Cuba,2025-2,5,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0059,Educación Física,2025-2,4,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0060,Álgebra,2025-2,3,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0060,Estadística,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0060,Bases de Datos,2025-2,2,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0060,Filosofía,2025-2,3,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0060,Historia de Cuba,2025-2,4,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0061,Bases de Datos,2025-2,3,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0061,Álgebra,2025-2,3,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0061,Cálculo,2025-2,4,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0061,Historia de Cuba,2025-2,5,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0061,Metodología de la Investigación,2025-2,5,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0062,Programación,2025-2,4,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0062,Cálculo,2025-2,3,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0062,Bases de Datos,2025-2,4,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0062,Filosofía,2025-2,4,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0062,Idioma Inglés,2025-2,5,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0062,Metodología de la Investigación,2025-2,3,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0062,Historia de Cuba,2025-2,3,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0063,Cálculo,2025-2,4,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0063,Bases de Datos,2025-2,3,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0063,Programación,2025-2,3,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0063,Idioma Inglés,2025-2,3,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0063,Metodología de la Investigación,2025-2,5,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0064,Cálculo,2025-2,2,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0064,Programación,2025-2,5,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0064,Álgebra,2025-2,3,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0064,Educación Física,2025-2,5,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0064,Historia de Cuba,2025-2,2,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0065,Estadística,2025-2,4,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0065,Álgebra,2025-2,5,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0065,Bases de Datos,2025-2,3,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0065,Historia de Cuba,2025-2,4,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0065,Metodología de la Investigación,2025-2,4,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0065,Filosofía,2025-2,4,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0065,Educación Física,2025-2,5,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0066,Bases de Datos,2025-2,3,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0066,Cálculo,2025-2,4,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0066,Estadística,2025-2,3,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0066,Historia de Cuba,2025-2,3,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0066,Metodología de la Investigación,2025-2,4,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0066,Idioma Inglés,2025-2,4,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0066,Educación Física,2025-2,4,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0067,Bases de Datos,2025-2,3,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0067,Estadística,2025-2,4,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0067,Programación,2025-2,3,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0067,Idioma Inglés,2025-2,4,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0067,Educación Física,2025-2,3,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0068,Estadística,2025-2,5,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0068,Bases de Datos,2025-2,5,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0068,Cálculo,2025-2,2,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0068,Educación Física,2025-2,5,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0068,Filosofía,2025-2,5,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0068,Idioma Inglés,2025-2,2,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0069,Bases de Datos,2025-2,3,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0069,Estadística,2025-2,3,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0069,Álgebra,2025-2,4,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0069,Historia de Cuba,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0069,Educación Física,2025-2,4,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0070,Estadística,2025-2,4,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0070,Programación,2025-2,4,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0070,Álgebra,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0070,Educación Física,2025-2,2,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0070,Filosofía,2025-2,4,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0070,Metodología de la Investigación,2025-2,4,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0071,Estadística,2025-2,5,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0071,Bases de Datos,2025-2,5,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0071,Álgebra,2025-2,5,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0071,Idioma Inglés,2025-2,4,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0071,Historia de Cuba,2025-2,3,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0072,Estadística,2025-2,3,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0072,Álgebra,2025-2,2,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0072,Cálculo,2025-2,5,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0072,Metodología de la Investigación,2025-2,4,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0072,Historia de Cuba,2025-2,4,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0073,Estadística,2025-2,4,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0073,Álgebra,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0073,Programación,2025-2,4,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0073,Idioma Inglés,2025-2,3,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0073,Historia de Cuba,2025-2,3,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0073,Metodología de la Investigación,2025-2,4,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0074,Estadística,2025-2,5,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0074,Álgebra,2025-2,5,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0074,Bases de Datos,2025-2,5,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0074,Educación Física,2025-2,4,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0074,Metodología de la Investigación,2025-2,3,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0075,Cálculo,2025-2,3,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0075,Bases de Datos,2025-2,3,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0075,Estadística,2025-2,3,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0075,Idioma Inglés,2025-2,2,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0075,Filosofía,2025-2,2,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0076,Estadística,2025-2,2,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0076,Álgebra,2025-2,4,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0076,Programación,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0076,Filosofía,2025-2,3,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0076,Educación Física,2025-2,5,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0076,Metodología de la Investigación,2025-2,3,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0076,Historia de Cuba,2025-2,4,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0077,Estadística,2025-2,4,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0077,Programación,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0077,Cálculo,2025-2,5,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0077,Idioma Inglés,2025-2,4,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0077,Educación Física,2025-2,3,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0077,Metodología de la Investigación,2025-2,3,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0077,Filosofía,2025-2,4,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0078,Estadística,2025-2,4,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0078,Bases de Datos,2025-2,3,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0078,Cálculo,2025-2,5,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0078,Filosofía,2025-2,3,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0078,Idioma Inglés,2025-2,3,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0079,Estadística,2025-2,3,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0079,Cálculo,2025-2,4,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0079,Álgebra,2025-2,5,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0079,Educación Física,2025-2,4,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0079,Filosofía,2025-2,3,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0079,Metodología de la Investigación,2025-2,5,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0079,Idioma Inglés,2025-2,4,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0080,Cálculo,2025-2,4,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0080,Álgebra,2025-2,4,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0080,Bases de Datos,2025-2,4,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0080,Historia de Cuba,2025-2,3,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0080,Metodología de la Investigación,2025-2,5,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0080,Idioma Inglés,2025-2,5,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0080,Educación Física,2025-2,3,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0081,Programación,2025-2,4,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0081,Cálculo,2025-2,3,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0081,Álgebra,2025-2,2,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0081,Metodología de la Investigación,2025-2,5,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0081,Historia de Cuba,2025-2,3,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0081,Idioma Inglés,2025-2,4,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0081,Filosofía,2025-2,4,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0082,Bases de Datos,2025-2,2,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0082,Programación,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0082,Estadística,2025-2,4,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0082,Historia de Cuba,2025-2,3,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0082,Metodología de la Investigación,2025-2,4,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0082,Idioma Inglés,2025-2,3,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0083,Álgebra,2025-2,4,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0083,Cálculo,2025-2,2,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0083,Bases de Datos,2025-2,5,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0083,Filosofía,2025-2,4,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0083,Metodología de la Investigación,2025-2,3,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0084,Cálculo,2025-2,3,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0084,Álgebra,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0084,Programación,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0084,Filosofía,2025-2,3,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0084,Metodología de la Investigación,2025-2,3,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0085,Programación,2025-2,3,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0085,Bases de Datos,2025-2,2,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0085,Álgebra,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0085,Filosofía,2025-2,4,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0085,Historia de Cuba,2025-2,3,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0086,Programación,2025-2,3,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0086,Álgebra,2025-2,2,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0086,Bases de Datos,2025-2,3,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0086,Filosofía,2025-2,5,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0086,Metodología de la Investigación,2025-2,3,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0086,Educación Física,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0086,Historia de Cuba,2025-2,4,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0087,Cálculo,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0087,Estadística,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0087,Bases de Datos,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0087,Filosofía,2025-2,5,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0087,Idioma Inglés,2025-2,4,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0088,Estadística,2025-2,5,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0088,Cálculo,2025-2,5,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0088,Álgebra,2025-2,4,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0088,Filosofía,2025-2,4,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0088,Educación Física,2025-2,5,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0088,Idioma Inglés,2025-2,3,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0089,Estadística,2025-2,4,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0089,Cálculo,2025-2,2,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0089,Programación,2025-2,3,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0089,Historia de Cuba,2025-2,2,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0089,Educación Física,2025-2,4,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0090,Programación,2025-2,3,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0090,Álgebra,2025-2,4,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0090,Bases de Datos,2025-2,4,3,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0090,Historia de Cuba,2025-2,4,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0090,Filosofía,2025-2,4,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0091,Bases de Datos,2025-2,3,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0091,Programación,2025-2,4,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0091,Álgebra,2025-2,4,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0091,Idioma Inglés,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0091,Historia de Cuba,2025-2,3,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0091,Filosofía,2025-2,3,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0092,Cálculo,2025-2,5,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0092,Estadística,2025-2,5,4,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0092,Programación,2025-2,2,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0092,Metodología de la Investigación,2025-2,2,2,Prof. Martínez
MATCOM,Matemática,MATCOM-MAT-0092,Filosofía,2025-2,4,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0093,Bases de Datos,2025-2,3,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0093,Cálculo,2025-2,4,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0093,Álgebra,2025-2,2,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0093,Historia de Cuba,2025-2,5,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0093,Filosofía,2025-2,4,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0094,Álgebra,2025-2,3,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0094,Estadística,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0094,Cálculo,2025-2,5,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0094,Filosofía,2025-2,3,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0094,Educación Física,2025-2,3,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0095,Estadística,2025-2,5,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0095,Álgebra,2025-2,4,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0095,Bases de Datos,2025-2,4,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0095,Idioma Inglés,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0095,Historia de Cuba,2025-2,3,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0095,Educación Física,2025-2,3,2,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0095,Filosofía,2025-2,4,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0096,Programación,2025-2,4,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0096,Álgebra,2025-2,4,4,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0096,Estadística,2025-2,3,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0096,Metodología de la Investigación,2025-2,4,4,Prof. González
MATCOM,Matemática,MATCOM-MAT-0096,Filosofía,2025-2,5,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0096,Historia de Cuba,2025-2,4,3,Prof. González
MATCOM,Matemática,MATCOM-MAT-0097,Bases de Datos,2025-2,4,2,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0097,Cálculo,2025-2,4,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0097,Álgebra,2025-2,4,2,Prof. González
MATCOM,Matemática,MATCOM-MAT-0097,Filosofía,2025-2,5,3,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0097,Historia de Cuba,2025-2,2,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0097,Idioma Inglés,2025-2,3,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0098,Estadística,2025-2,3,2,Prof. García
MATCOM,Matemática,MATCOM-MAT-0098,Bases de Datos,2025-2,3,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0098,Álgebra,2025-2,2,3,Prof. Pérez
MATCOM,Matemática,MATCOM-MAT-0098,Metodología de la Investigación,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0098,Historia de Cuba,2025-2,4,4,Prof. Rodríguez
MATCOM,Matemática,MATCOM-MAT-0099,Cálculo,2025-2,5,3,Prof. García
MATCOM,Matemática,MATCOM-MAT-0099,Bases de Datos,2025-2,4,4,Prof. García
MATCOM,Matemática,MATCOM-MAT-0099,Estadística,2025-2,5,2,Prof. Rodríguez
